code,year,happiness,food_insec,precipitation,indiv_free,gini,hdi,gdp_pc,family,corruption,air_deaths,life_expectancy,temperature,urbanization,covid,hri,suicides,taxes,schooling
DEU,2019,7.0758,77.376,3.0334759,8.27,80.4,82.862,81.5584,10.416987,0.249,0.991,0.31719428,39.97999,0.948,53884.3752362418,0.7,700.0,0.962,11.346
DEU,2018,6.985,77.312,3.043158,8.46,80.0,82.862,81.1717,10.607091,0.249,0.991,0.3179069,39.814674,0.945,53431.3928655449,0.7,700.0,0.961,11.264978
DEU,2017,6.9647,77.261,3.0490549,8.34,81.0,82.862,80.9442,9.709241,0.249,0.991,0.31851348,39.083454,0.944,53071.4555699913,0.7,700.0,0.962,11.74
DEU,2016,6.951,77.224,3.1660867,8.82,81.0,82.862,80.8471,9.67803,0.249,0.991,0.31390682,39.10739,0.941,51879.6725937905,0.8,700.0,0.962,11.346
DEU,2015,6.994,77.2,3.3487306,9.0,81.0,82.862,80.5742,10.070573,0.249,0.991,0.31443062,38.60451,0.938,51159.2974643888,1.0,700.0,0.962,11.346
DEU,2014,6.75,77.19,3.5393796,9.19,79.0,77.7459,80.9151,10.468682,0.249,0.991,0.30871856,38.173004,0.937,50845.5269954271,0.914,700.0,0.965,11.346
DEU,2011,6.572111,77.16,4.281531,9.25,80.4,82.862,80.36,9.7985525,0.249,0.993,0.30668032,37.511806,0.931,49757.9241566763,0.914,700.0,0.969,11.346
GHA,2022,4.605,55.24,13.377,11.702,43.8,95.867,63.616,27.497305,0.2281328901923077,0.878,0.435,13.146171,0.615,5480.32998341512,6.0,1187.0,0.889,5.829
GHA,2021,4.872,57.985,13.377,11.702,43.8,95.867,63.7954,28.110956,0.21610561365384615,0.867,0.435,13.287058,0.632,5420.79216846808,6.2,1187.0,0.88,5.829
GHA,2020,5.0884,57.349,13.377,11.702,43.8,95.867,64.114,27.96108,0.04275839175660377,0.905,0.435,12.071961,0.632,5263.52660401553,5.6,1187.0,0.907,5.9587283
GHA,2019,5.148,56.707,13.248942,10.5411,43.8,95.867,64.7401,28.016249,0.162,0.902,0.435,12.458404,0.631,5345.94159228145,6.0,1187.0,0.903,5.829
GHA,2018,4.9963,56.06,13.276691,10.7872,41.0,95.867,64.122,27.684763,0.162,0.893,0.435,12.830559,0.62,5125.24948962186,6.2,1187.0,0.912,5.826932
GHA,2017,4.657,55.407,13.370189,11.3105,40.0,95.867,64.0131,27.932528,0.162,0.903,0.435,12.377537,0.616,4929.56795405121,6.9,1187.0,0.918,5.7
GHA,2016,4.12,54.749,13.476835,11.7367,43.0,95.867,63.8902,28.025604,0.162,0.899,0.4352088,12.122663,0.611,4662.01147392713,6.0,1187.0,0.924,5.829
GHA,2015,4.276,54.086,13.551547,12.0199,47.0,95.867,63.1752,27.727434,0.162,0.877,0.435,11.540709,0.607,4616.6194141642,5.1,1187.0,0.92,5.829
GHA,2014,4.633,53.419,13.421333,12.4007,48.0,95.86668,63.0447,27.511757,0.162,0.92,0.435,10.675935,0.6,4628.90141332145,6.0,1187.0,0.922,5.829
GHA,2011,4.704951,51.394,13.291738,13.1144,43.8,95.867,61.6517,27.497421,0.162,0.929,0.435,10.681656,0.585,4128.56017880333,6.0,1187.0,0.939,5.829
GRC,2022,5.9309,78.634,5.423,3.687,45.2,94.06371,80.877,15.434785,0.3805412296865385,0.934,0.344,40.608,0.881,31704.4256099332,2.286,652.0,0.893,9.936
GRC,2021,5.9482,80.038,5.423,3.687,45.2,94.064,80.1106,15.526803,0.4932398430961538,0.94,0.344,39.23875,0.887,29630.9288474715,1.5,652.0,0.886,9.936
GRC,2020,5.7226,79.715,5.423,3.687,45.2,94.064,80.9092,15.573601,0.16930197859433962,0.949,0.33560613,41.31314,0.886,27009.2072991312,1.5,652.0,0.916,9.964251
GRC,2019,5.515,79.388,4.890207,3.62,45.2,94.064,81.2489,15.710933,0.348,0.938,0.33104455,41.87651,0.889,29720.1704007204,1.7,652.0,0.92,9.936
GRC,2018,5.2867,79.058,4.899358,3.65,45.0,94.064,81.3907,15.7956705,0.348,0.939,0.32891205,42.709877,0.886,29141.1743829385,2.3,652.0,0.92,10.073087
GRC,2017,5.3579,78.724,4.9560804,3.79,48.0,94.064,80.8501,15.200768,0.348,0.952,0.34352022,42.296627,0.88,28604.8609402657,3.2,652.0,0.933,9.77
GRC,2016,5.227,78.387,5.1295953,3.42,44.0,94.064,81.1617,15.527683,0.348,0.952,0.3495864,42.059418,0.877,28239.9192063819,3.2,652.0,0.939,9.936
GRC,2015,5.033,78.046,5.490731,3.78,46.0,94.064,80.6676,15.161912,0.348,0.952,0.3600026,39.760387,0.88,28260.3866739065,2.6,652.0,0.94,9.936
GRC,2014,4.857,77.702,5.837264,4.04,43.0,94.064,81.007,15.503494,0.348,0.954,0.35809505,39.435555,0.879,28129.9613244489,2.286,652.0,0.941,9.936
GRC,2011,6.132965,76.649,6.7584553,3.51,45.2,94.064,80.5469,14.5218935,0.348,0.958,0.3484941,36.783108,0.865,30318.4046680383,2.286,652.0,0.943,9.936
GTM,2022,6.1503,50.653,11.033,6.457,28.6,87.30676,71.893,23.385323,0.13055186300000002,0.55,0.483,12.206126,0.634,9162.05278751063,18.471,1996.0,0.678,6.263
GTM,2021,6.2622,52.245,11.033,6.457,28.6,87.307,69.2368,23.635073,0.503631646,0.56,0.483,12.2306185,0.627,8927.30195533989,21.1,1996.0,0.709,6.263
GTM,2020,6.4345,51.836,11.033,6.457,28.6,87.307,71.7969,23.830925,0.1668617539301887,0.55,0.483,10.780973,0.635,8389.10673604404,20.7,1996.0,0.717,6.29769
GTM,2019,6.3989,51.439,10.376927,6.23,28.6,87.307,73.1289,23.93965,0.267,0.579,0.483,11.242561,0.642,8673.00201631063,19.2,1996.0,0.735,6.263
GTM,2018,6.4362,51.054,10.501586,6.31,27.0,87.307,72.7257,23.208231,0.267,0.579,0.483,11.365301,0.64,8469.11528803522,18.1,1996.0,0.731,6.2009287
GTM,2017,6.3819,50.68,10.746804,6.01,28.0,87.307,72.5506,23.339088,0.267,0.6,0.483,9.803417,0.64,8322.21680991504,17.1,1996.0,0.744,6.29
GTM,2016,6.454,50.319,11.050489,6.21,28.0,87.307,72.3547,23.565092,0.267,0.585,0.483,11.227133,0.639,8206.04798668298,17.0,1996.0,0.728,6.263
GTM,2015,6.324,49.971,11.307589,6.4,28.0,87.307,72.103,23.603132,0.267,0.577,0.483,11.093184,0.639,8125.65553391647,16.1,1996.0,0.723,6.263
GTM,2014,6.123,49.634,11.477784,6.41,32.0,87.307,71.9638,23.115265,0.267,0.576,0.48278588,11.538716,0.637,7939.37437823934,18.471,1996.0,0.721,6.263
GTM,2011,6.276682,48.701,11.772626,7.63,28.6,87.307,71.1769,23.261583,0.267,0.57,0.483,11.215353,0.611,7503.67465594417,18.471,1996.0,0.719,6.263
GIN,2022,5.0717,35.775,15.885,12.652,26.4,,58.689,26.19251,0.12093407901346155,0.241,0.296,11.413484,0.451,2699.12885475889,48.414,1651.0,0.345,4.573
GIN,2021,4.8905,37.264,15.885,12.652,26.4,,58.8922,26.673761,0.22964104546153846,0.264,0.296,12.055168,0.465,2640.34419092978,49.5,1651.0,0.375,4.573
GIN,2020,4.9843,36.875,15.885,12.652,26.4,,59.3273,26.610085,0.06763180013773584,0.264,0.296,12.232301,0.466,2604.11723403951,48.9,1651.0,0.377,4.56822
GIN,2019,4.9493,36.5,16.024248,12.3257,26.4,,59.7199,26.42736,0.139,0.352,0.296,12.848583,0.467,2545.14020149994,49.7,1651.0,0.494,4.573
GIN,2018,4.5344,36.14,16.108694,12.2412,28.0,,59.3491,26.186491,0.139,0.434,0.29591954,12.742509,0.462,2471.71900224002,49.7,1651.0,0.554,4.6119046
GIN,2017,3.9641,35.793,16.01801,12.4731,27.0,,59.1093,26.348297,0.139,0.434,0.296,13.260668,0.458,2383.57886733462,49.7,1651.0,0.561,4.54
GIN,2016,3.507,35.46,16.005932,12.7897,27.0,,58.7625,26.214678,0.139,0.453,0.296,14.178619,0.45,2217.10930694606,47.1,1651.0,0.576,4.573
GIN,2015,3.607,35.141,15.806087,12.9852,25.0,,58.1336,25.9524,0.139,0.434,0.296,13.032221,0.44,2053.11160155314,44.3,1651.0,0.569,4.573
GIN,2014,3.656,34.836,15.481127,12.9658,25.0,,57.8858,25.909698,0.139,0.434,0.296,13.088474,0.435,2028.51478090374,48.414,1651.0,0.569,4.573
GIN,2011,4.170938,33.966,15.75141,12.784,26.4,,57.0191,25.904253,0.139,0.463,0.296,12.761,0.42,1912.81785663076,48.414,1651.0,0.563,4.573
GUY,2011,5.992826,26.4,7.99013,35.3118,,,66.9818,25.28106,,0.761,,16.84652,0.665,10394.1532438963,,2387.0,0.787,
HTI,2020,3.6149,57.088,15.888,11.724,19.6,71.515,64.0518,25.690546,0.09012037879509434,0.454,,5.069702,0.54,2970.46284530554,45.2,1440.0,0.662,6.1498604
HTI,2019,3.7208,56.192,15.827504,11.1732,19.6,71.515,64.2546,25.51915,0.09,0.444,,5.900014,0.543,3112.29594285181,48.8,1440.0,0.688,6.197
HTI,2018,3.5969,55.278,15.946822,11.3724,20.0,71.515,64.0188,25.286062,0.09,0.438,,7.375515,0.541,3209.42962946008,47.0,1440.0,0.683,6.1498604
HTI,2017,3.582,54.346,15.995269,11.4465,22.0,71.515,63.8538,25.22376,0.09,0.455,,7.609946,0.539,3200.04218273139,47.0,1440.0,0.694,6.29
HTI,2016,3.603,53.396,15.904656,11.6425,20.0,71.515,63.3922,25.381308,0.09,0.542,,7.824678,0.532,3165.29569175721,47.0,1440.0,0.751,6.197
HTI,2015,4.028,52.427,16.001669,11.9741,17.0,71.515,63.2372,25.716509,0.09,0.518,,7.8852777,0.529,3153.11956867416,47.0,1440.0,0.734,6.197
HTI,2014,4.518,51.444,16.010979,12.0012,19.0,71.51454,62.9875,25.39473,0.09,0.518,,6.972915,0.525,3154.68399817909,47.0,1440.0,0.734,6.197
HTI,2011,3.788652,48.492,15.529227,12.4551,19.6,71.515,61.6227,24.878687,0.09,0.521,,7.4281087,0.512,3058.98691679823,47.0,1440.0,0.751,6.197
HND,2022,6.0225,56.295,11.814,3.111,29.6,,72.083,23.79329,0.0980059815076923,0.732,0.497,20.627,0.616,5709.12420809714,16.057,1976.0,0.817,6.216
HND,2021,6.0221,58.982,11.814,3.111,29.6,,70.1229,24.099173,0.5416769548076923,0.616,0.497,19.203045,0.621,5572.17698802611,23.5,1976.0,0.775,6.216
HND,2020,5.9192,58.359,11.814,3.111,29.6,,71.4619,24.247925,0.2609549681809434,0.619,0.497,18.683226,0.621,5028.14510891989,17.9,1976.0,0.794,6.133804
HND,2019,5.9532,57.73,11.507948,2.58,29.6,,72.8811,24.294039,0.3,0.626,0.48168167,21.745338,0.632,5613.66058791544,14.6,1976.0,0.784,6.216
HND,2018,5.8604,57.096,11.595073,2.6,29.0,,72.8141,23.57685,0.3,0.649,0.48937786,22.207254,0.617,5561.26253321236,14.0,1976.0,0.793,6.133804
HND,2017,5.504,56.457,11.711678,2.71,29.0,,72.6918,23.760015,0.3,0.61,0.49445528,21.942646,0.617,5447.69879159062,14.1,1976.0,0.738,6.38
HND,2016,5.181,55.813,12.057817,2.66,30.0,,72.5878,24.102747,0.3,0.618,0.4981186,22.503538,0.618,5287.25283047757,14.1,1976.0,0.755,6.216
HND,2015,4.871,55.165,11.680485,4.57,31.0,,72.4871,24.08492,0.3,0.629,0.49249893,20.823832,0.613,5180.18669368863,14.2,1976.0,0.765,6.216
HND,2014,4.788,54.514,11.844893,4.07,29.0,,72.2594,23.67817,0.3,0.657,0.49878585,20.185272,0.606,5079.70344966707,16.057,1976.0,0.784,6.216
HND,2011,5.564011,52.543,12.297619,2.59,29.6,,71.4386,23.475988,0.3,0.596,0.5255979,18.345375,0.6,4874.87358351561,16.057,1976.0,0.735,6.216
HKG,2022,5.3085,100.0,,,75.8,78.70481,84.692,23.245073,0.3886036684230769,0.68,,14.13,0.94,58478.8815196858,,,0.615,12.0
HKG,2021,5.4248,100.0,,,75.8,81.902,85.4734,23.911346,0.048097206769230766,0.705,,14.13,0.952,60037.4458768956,,,0.62,12.0
HKG,2020,5.4767,100.0,,,75.8,81.902,85.1968,23.698135,0.04136892048113208,0.788,,14.048172,0.949,55892.1109747094,,,0.691,11.886783
HKG,2019,5.5104,100.0,,,75.8,81.902,85.2735,24.031065,0.159,0.852,,13.251216,0.952,59592.0344814547,,,0.731,12.0
HKG,2018,5.4304,100.0,,,76.0,81.902,85.2456,23.314796,0.159,0.928,,13.807434,0.949,61055.3296945359,,,0.831,12.043218
HKG,2017,5.4304,100.0,,,77.0,81.902,84.8988,23.52643,0.159,0.942,,14.310364,0.944,59842.2129961658,,,0.849,12.07
HKG,2016,5.472,100.0,,,77.0,81.902,84.539,23.233847,0.159,0.95,,13.575053,0.938,58098.4050432038,,,0.853,12.0
HKG,2015,5.458,100.0,,,75.0,81.902,84.2888,23.7236,0.159,0.95,,14.36863,0.935,57214.7041467325,,,0.861,12.0
HKG,2014,5.474,100.0,,,74.0,85.1,84.0767,23.122934,0.159,0.952,,15.461161,0.93,56358.0490951869,,,0.876,12.0
HKG,2011,5.423889,100.0,,,75.8,81.902,83.2321,22.688334,0.159,0.971,,14.216332,0.914,53471.8029758358,,,0.903,12.0
HUN,2022,6.0412,71.012,7.034,14.118,48.8,90.01335,75.722,12.367043,0.2551636941846154,0.895,0.301,37.105,0.843,35356.7815310967,1.529,589.0,0.838,10.568
HUN,2021,6.0859,72.245,7.034,14.118,48.8,90.013,74.5301,11.396587,0.7666564569038462,0.894,0.301,34.085354,0.846,33583.7922067349,3.0,589.0,0.835,10.568
HUN,2020,5.9916,71.942,7.034,14.118,48.8,90.013,75.7297,11.9521055,0.37235288588679244,0.887,0.29713073,36.055077,0.849,31232.1061318869,2.1,589.0,0.827,10.271568
HUN,2019,6.0004,71.644,6.5540886,11.7749,48.8,90.013,76.4543,12.590183,0.465,0.904,0.29950473,36.361378,0.853,32645.6690083354,1.4,589.0,0.836,10.568
HUN,2018,5.7583,71.351,6.6532555,12.5781,46.0,90.013,76.2039,12.459336,0.465,0.906,0.29612043,36.844635,0.849,31117.2834136694,0.8,589.0,0.842,10.6924305
HUN,2017,5.62,71.062,6.7305217,12.6186,45.0,90.013,76.0055,11.533217,0.465,0.915,0.30584124,37.868004,0.845,29496.1684526324,0.9,589.0,0.863,10.74
HUN,2016,5.324,70.779,6.8910317,13.3416,48.0,90.013,76.1552,11.535907,0.465,0.91,0.30327618,39.08223,0.843,28212.6175586953,1.1,589.0,0.883,10.568
HUN,2015,5.145,70.5,7.15928,14.6034,51.0,90.013,75.6517,12.127132,0.465,0.91,0.3040823,38.751755,0.838,27523.6850352056,1.4,589.0,0.884,10.568
HUN,2014,4.8,70.227,7.3514953,14.9597,54.0,90.013,75.8474,12.4180765,0.465,0.91,0.30917662,38.440845,0.838,26476.7206732233,1.529,589.0,0.894,10.568
HUN,2011,4.942787,69.358,7.8962736,18.9487,48.8,90.013,74.9232,11.230236,0.465,0.931,0.29158342,36.459373,0.83,25001.0893479126,1.529,589.0,0.915,10.568
ISL,2022,7.5296,93.775,0.979,11.917,77.8,95.27486,82.459,1.7226888,0.2499471830576923,0.978,0.27,37.324,0.948,55567.4262074613,1.543,1940.0,0.954,10.691
ISL,2021,7.5575,93.944,0.979,11.917,77.8,95.275,82.6782,1.8962787,0.0066067557750000006,0.978,0.27,35.125137,0.959,53135.9430988607,1.6,1940.0,0.955,10.691
ISL,2020,7.5539,93.898,0.979,11.917,77.8,95.275,82.5755,1.5840219,-0.02482711013207547,0.977,0.27,36.354153,0.957,51684.3929195909,1.3,1940.0,0.961,10.718311
ISL,2019,7.5045,93.855,0.90118796,11.1504,77.8,95.275,82.4042,2.0690873,0.077,0.978,0.27,35.11914,0.96,56615.2931135976,1.5,1940.0,0.958,10.691
ISL,2018,7.4936,93.813,0.9133323,10.118,76.0,95.275,82.7703,2.1566577,0.077,0.98,0.27,36.456608,0.959,56816.5563287223,1.5,1940.0,0.963,10.705074
ISL,2017,7.4952,93.773,0.8722209,11.6645,77.0,95.275,82.5352,2.6768057,0.077,0.98,0.2613158,37.13022,0.954,55638.4819999486,1.5,1940.0,0.963,10.65
ISL,2016,7.504,93.735,0.91085416,12.2644,78.0,95.275,82.03,2.8428175,0.077,0.977,0.27241105,50.285667,0.948,54665.7540324483,1.7,1940.0,0.955,10.691
ISL,2015,7.501,93.7,0.9545123,13.1691,79.0,95.275,82.3508,1.442192,0.077,0.977,0.26787972,35.13871,0.945,52142.9233802418,1.7,1940.0,0.957,10.691
ISL,2014,7.561,93.667,1.0326526,14.3706,79.0,95.275,82.6133,2.9624188,0.077,0.977,0.27800417,37.110714,0.938,50450.7324907944,1.543,1940.0,0.957,10.691
ISL,2011,6.888284,93.587,1.2651,10.6851,77.8,95.275,82.178,1.8693911,0.077,0.98,0.26830798,33.19733,0.912,48186.1585757835,1.543,1940.0,0.963,10.691
IND,2022,4.0358,33.56,18.218,13.255,39.4,94.924,69.518,24.436861,0.3210684278846154,0.617,0.35,17.050694,0.632,7112.03939594585,,1083.0,0.569,6.602
IND,2021,3.7771,35.393,18.218,13.255,39.4,94.924,67.2398,24.260527,0.7274218836538462,0.655,0.34214914,17.6451,0.633,6677.18503049456,,1083.0,0.616,6.602
IND,2020,3.8189,34.926,18.218,13.255,39.4,94.924,70.1499,24.162699,0.20686143682452832,0.628,0.3477095,16.176228,0.642,6172.04238600145,,1083.0,0.56,7.1021705
IND,2019,3.5733,34.472,18.097055,12.9087,39.4,94.924,70.9098,24.450226,0.418,0.636,0.3502112,16.978771,0.645,6617.12986827963,,1083.0,0.572,6.602
IND,2018,4.0152,34.03,18.124367,12.8753,41.0,94.924,70.7095,24.487158,0.418,0.676,0.34584644,17.02165,0.645,6436.15340203879,,1083.0,0.628,6.9247475
IND,2017,4.1898,33.6,18.151548,12.4847,40.0,94.924,70.4672,24.68384,0.418,0.671,0.3593948,17.552008,0.644,6112.06664981487,,1083.0,0.627,5.78
IND,2016,4.315,33.182,18.337732,12.6014,40.0,94.924,70.1167,24.822533,0.418,0.688,0.34772223,17.367844,0.639,5789.67806551014,,1083.0,0.644,6.602
IND,2015,4.404,32.777,18.483778,12.9173,38.0,94.924,69.6363,24.44102,0.418,0.704,0.34705412,16.82615,0.629,5411.8755881967,,1083.0,0.672,6.602
IND,2014,4.565,32.384,18.511972,13.4931,38.0,94.92399,69.0736,24.162348,0.418,0.729,0.35,16.340727,0.619,5071.04708387161,,1083.0,0.73,6.602
IND,2011,4.974501,31.276,17.81704,15.5038,39.4,94.924,67.359,24.010786,0.418,0.706,0.35712585,17.419283,0.588,4374.23227150159,,1083.0,0.741,6.602
IDN,2022,5.2769,54.492,11.029,2.616,36.4,98.03461,69.447,25.424917,0.32486223096153843,0.733,0.37919053,10.387953,0.7,12409.758854952,0.686,2702.0,0.768,7.897
IDN,2021,5.2396,57.29,11.029,2.616,36.4,98.035,67.5703,25.479849,0.6381851798076923,0.683,0.3791565,9.116608,0.705,11859.4363229526,0.5,2702.0,0.725,7.897
IDN,2020,5.3445,56.641,11.029,2.616,36.4,98.035,68.8077,25.664156,0.03486099830188679,0.684,0.37605485,8.322539,0.709,11515.6807436154,0.5,2702.0,0.718,7.8277683
IDN,2019,5.2856,55.985,10.366579,2.55,36.4,98.035,70.5184,25.568316,0.333,0.766,0.37610123,9.75995,0.716,11857.7891170417,0.5,2702.0,0.751,7.897
IDN,2018,5.1924,55.325,10.419385,2.56,38.0,98.035,70.3375,25.438095,0.333,0.77,0.38410378,10.249326,0.71,11397.4314013759,0.8,2702.0,0.767,7.93458
IDN,2017,5.0926,54.659,10.497788,2.58,37.0,98.035,69.9356,25.43463,0.333,0.772,0.38785264,9.889625,0.704,10941.9209510231,0.9,2702.0,0.777,7.93
IDN,2016,5.262,53.989,10.887362,2.58,37.0,98.035,69.7976,25.770647,0.333,0.784,0.39300278,10.362904,0.699,10519.2950589966,0.9,2702.0,0.795,7.897
IDN,2015,5.314,53.313,11.302943,2.57,36.0,98.035,69.6989,25.458052,0.333,0.794,0.4039737,10.754554,0.695,10121.8409246605,0.7,2702.0,0.809,7.897
IDN,2014,5.399,52.635,11.541631,2.62,34.0,98.035,69.5333,25.349672,0.333,0.753,0.40175667,10.851466,0.687,9759.02520719293,0.686,2702.0,0.787,7.897
IDN,2011,5.158751,50.595,12.19055,2.85,36.4,98.035,68.8228,25.103308,0.333,0.78,0.4045815,11.159347,0.671,8610.52884835933,0.686,2702.0,0.802,7.897
IRN,2022,4.8763,74.241,11.167,5.786,28.2,93.92928,75.129,19.529398,0.08629391312586539,0.306,0.403,6.793,0.778,15461.079338719,8.529,228.0,0.22,8.152
IRN,2021,4.8879,76.345,11.167,5.786,28.2,93.929,73.8749,19.742842,0.43185121823461536,0.381,0.403,6.793,0.774,15004.6879711363,7.4,228.0,0.283,8.152
IRN,2020,4.7212,75.874,11.167,5.786,28.2,93.929,74.832,18.339033,0.36394646150943394,0.438,0.403,6.793,0.777,14432.36271404,7.7,228.0,0.304,8.192462
IRN,2019,4.6724,75.391,11.015157,5.13,28.2,93.929,76.1031,18.738632,0.294,0.419,0.4093597,6.793,0.783,14084.3535121898,8.7,228.0,0.282,8.152
IRN,2018,4.548,74.898,11.039798,5.49,28.0,93.929,76.195,19.461063,0.294,0.42,0.420033,6.793,0.787,14691.1844623114,8.4,228.0,0.291,8.192462
IRN,2017,4.7066,74.394,11.135227,5.8,30.0,93.929,75.9712,19.02077,0.294,0.43,0.4080294,6.793,0.789,15163.292311303,8.7,228.0,0.294,8.07
IRN,2016,4.692,73.88,11.279598,5.92,29.0,93.929,75.6,19.174356,0.294,0.437,0.39965197,7.0409436,0.786,14968.595046498,9.3,228.0,0.303,8.152
IRN,2015,4.813,73.358,11.322828,5.96,27.0,93.929,75.1239,19.068127,0.294,0.441,0.39471003,6.545289,0.776,14010.8582615974,9.5,228.0,0.299,8.152
IRN,2014,4.686,72.83,11.237478,6.06,27.0,93.929,74.7825,18.399992,0.294,0.442,0.38783294,6.793,0.773,14538.5218696862,8.529,228.0,0.296,8.152
IRN,2011,5.149403,71.2,11.141117,6.14,28.2,93.929,73.6786,18.380724,0.294,0.382,0.403,6.793,0.754,15302.2019356122,8.529,228.0,0.235,8.152
IRQ,2022,4.9409,70.276,14.623,5.219,17.0,97.25,69.778,23.951868,0.07858110870961539,0.354,,,0.679,9199.02069369123,,216.0,0.448,4.012
IRQ,2021,4.9409,71.119,14.623,5.219,17.0,95.083,70.3779,24.52271,0.31949648642307693,0.34,,,0.686,8786.58235232007,,216.0,0.409,4.012
IRQ,2020,4.8541,70.893,14.623,5.219,17.0,95.083,69.1228,23.817064,0.27462972561132076,0.296,,,0.679,8848.11845678013,,216.0,0.369,4.0308604
IRQ,2019,4.7848,70.678,14.995286,4.74,17.0,95.083,71.5764,23.443155,0.224,0.315,,,0.696,10299.3162888988,,216.0,0.397,4.012
IRQ,2018,4.4372,70.473,15.034159,4.88,18.0,95.083,71.5143,24.037582,0.224,0.362,,,0.692,9995.04951307618,,216.0,0.462,4.004375
IRQ,2017,4.4556,70.278,14.028981,5.17,18.0,95.083,70.4126,23.690142,0.224,0.336,,,0.685,9976.85494186285,,216.0,0.428,4.0
IRQ,2016,4.497,70.094,14.053609,5.33,17.0,95.083,68.9878,23.543669,0.224,0.337,,,0.679,10404.2038670674,,216.0,0.429,4.012
IRQ,2015,4.575,69.921,14.30441,5.4,16.0,95.083,69.4403,23.494753,0.224,0.296,,,0.675,9371.21348719184,,216.0,0.399,4.012
IRQ,2014,4.677,69.758,14.074034,5.49,16.0,92.91666,68.9136,23.358698,0.224,0.274,,,0.67,9194.86407751355,,216.0,0.394,4.012
IRQ,2011,4.881612,69.268,15.867825,5.52,17.0,95.083,67.659,22.34275,0.224,0.347,,,0.649,8493.08246699665,,216.0,0.464,4.012
IRL,2022,6.9108,62.938,1.892,9.688,73.8,,81.737,10.484393,0.19046052778846154,0.978,0.314,24.338,0.93,112445.420953915,3.214,1118.0,0.96,11.785
IRL,2021,7.0408,63.912,1.892,9.688,73.8,,81.9976,10.224664,0.17900728957692308,0.976,0.314,21.85093,0.945,104671.878312143,2.4,1118.0,0.957,11.785
IRL,2020,7.0853,63.653,1.892,9.688,73.8,,82.4699,10.014648,0.08307992262566039,0.978,0.29228526,20.700155,0.943,91791.440529146,3.2,1118.0,0.961,11.594797
IRL,2019,7.0937,63.405,1.6819842,8.9,73.8,,82.2586,10.076109,0.151,0.977,0.308315,22.673756,0.942,86984.9873282667,4.3,1118.0,0.958,11.785
IRL,2018,7.0211,63.17,1.6231756,9.17,73.0,,82.0863,9.996639,0.151,0.97,0.30602926,23.142036,0.937,83746.1464524614,3.5,1118.0,0.946,11.959568
IRL,2017,6.9771,62.947,1.6296725,9.33,74.0,,81.9168,10.186468,0.151,0.974,0.31359804,23.39414,0.934,78168.9677375394,2.9,1118.0,0.958,11.8
IRL,2016,6.977,62.737,1.7341346,9.37,73.0,,81.5498,9.873161,0.151,0.972,0.32807598,24.447989,0.929,72293.2147088064,2.8,1118.0,0.96,11.785
IRL,2015,6.907,62.538,1.9225852,8.71,75.0,,81.4163,9.562063,0.151,0.972,0.3182154,23.969288,0.925,71845.4365165213,3.4,1118.0,0.96,11.785
IRL,2014,6.94,62.34,2.0816493,10.5029,74.0,,81.3067,10.195034,0.151,0.968,0.31876454,29.834679,0.914,58266.5870288596,3.214,1118.0,0.958,11.785
IRL,2011,7.284488,61.742,2.5723538,11.8307,73.8,,80.6332,9.940921,0.151,0.966,0.32874694,29.032528,0.902,53885.1131218713,3.214,1118.0,0.955,11.785
ISR,2022,7.4729,92.327,5.497,5.047,61.6,,82.39,20.616003,0.157775616,0.923,0.395,31.47,0.913,44393.3002974368,1.857,435.0,0.854,10.918
ISR,2021,7.3638,92.674,5.497,5.047,61.6,,82.255,21.314714,0.14257594095865384,0.917,0.395,32.786674,0.919,42379.1557585664,3.1,435.0,0.854,10.918
ISR,2020,7.1571,92.587,5.497,5.047,61.6,,82.3598,21.028448,0.08965822988301887,0.907,0.395,30.18419,0.917,39680.6658703571,2.0,435.0,0.849,10.586509
ISR,2019,7.1286,92.501,5.124964,5.15,61.6,,82.8123,20.808403,0.13,0.895,0.395,30.502977,0.921,41151.0067396475,1.9,435.0,0.834,10.918
ISR,2018,7.1387,92.418,5.1405125,5.26,61.0,,82.8232,21.548546,0.13,0.896,0.38577175,31.228624,0.919,40270.4240199333,1.7,435.0,0.823,11.087428
ISR,2017,7.19,92.336,5.20399,4.96,62.0,,82.7195,20.6904,0.13,0.896,0.38202065,32.74251,0.917,39448.1391458162,1.6,435.0,0.828,11.08
ISR,2016,7.213,92.256,5.4064946,5.03,64.0,,82.4854,21.023157,0.13,0.901,0.39013016,31.56442,0.913,38570.8717524281,1.4,435.0,0.836,10.918
ISR,2015,7.267,92.179,5.7091227,4.45,61.0,,82.0999,20.529598,0.13,0.905,0.3971953,31.659475,0.909,37632.8196403202,1.3,435.0,0.84,10.918
ISR,2014,7.278,92.104,5.5773687,5.03,60.0,,82.2236,20.58051,0.13,0.904,0.3975749,31.363516,0.908,37454.8084886627,1.857,435.0,0.84,10.918
ISR,2011,7.198713,91.892,6.3196473,5.45,61.6,,81.7274,19.994787,0.13,0.911,0.41444165,31.193687,0.897,35596.7530463852,1.857,435.0,0.841,10.918
ITA,2022,6.4045,70.093,4.564,4.704,47.2,90.06403,82.825,14.372933,0.39063708519230766,0.946,0.352,42.685,0.889,44292.1911843563,1.343,832.0,0.928,10.834
ITA,2021,6.4667,71.346,4.564,4.704,47.2,90.064,82.8502,13.434528,0.353524517,0.931,0.352,43.28435,0.895,42562.5548165144,1.8,832.0,0.91,10.834
